     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/09/2015-05/15/2015,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R064,SARATOGA AVENUE               ,00019746,00001212,00000223,00000367,00000002,00015787,00008842,00000000,00000000,00000000,00000000,00000099,00000649,00000005,00000957,00000052,00000071,00000000,00000073,00000000,00000000,00000000,00000000,                                                                                                                               
R066,JUNIUS STREET                 ,00006655,00000469,00000103,00000123,00000000,00006766,00003209,00000000,00000000,00000000,00000000,00000029,00000219,00000006,00000224,00000009,00000019,00000000,00000028,00000000,00000000,00000000,00000000,                                                                                                                               
R067,PENNSYLVANIA AVENUE           ,00014067,00000922,00000202,00000251,00000000,00013911,00006901,00000000,00000000,00000000,00000000,00000080,00000544,00000006,00000665,00000020,00000049,00000000,00000072,00000000,00000000,00000000,00000000,                                                                                                                               
R069,NEW LOTS AVENUE               ,00012963,00000721,00000184,00000292,00000006,00013703,00006772,00000000,00000000,00000000,00000000,00000049,00000360,00000002,00000652,00000019,00000045,00000000,00000060,00000000,00000000,00000000,00000000,                                                                                                                               
R070,ST GEORGE TERMINAL            ,00032694,00001587,00000073,00000335,00000003,00005236,00008519,00000000,00000000,00000000,00000005,00001417,00000172,00000005,00000828,00001374,00000054,00000000,00000053,00000000,00000000,00000000,00000000,                                                                                                                               
R079,FIFTH AVENUE & 60TH STREET    ,00054548,00002845,00000180,00000510,00000276,00021866,00033042,00000000,00000001,00000000,00000002,00000960,00000453,00000385,00003523,00001288,00000518,00000000,00000779,00000000,00000000,00000000,00000000,                                                                                                                               
R080,57TH STREET & 7TH AVENUE      ,00072602,00005595,00000322,00001056,00000250,00032081,00059849,00000000,00000000,00000000,00000008,00001209,00000965,00000304,00005930,00001764,00000984,00000000,00001088,00000000,00000000,00000000,00000000,                                                                                                                               
R081,49TH STREET & 7TH AVENUE      ,00052434,00002506,00000170,00000614,00000097,00025664,00041053,00000000,00000000,00000000,00000001,00001076,00000437,00000107,00004055,00001319,00000729,00000000,00001086,00000000,00000000,00000000,00000000,                                                                                                                               
R082,28TH STREET & BROADWAY        ,00029705,00001379,00000152,00000355,00000059,00015878,00026467,00000000,00000000,00000000,00000003,00000446,00000377,00000050,00001502,00000640,00000465,00000000,00000551,00000000,00000000,00000000,00000000,                                                                                                                               
R083,23RD STREET & 5TH AVENUE      ,00062140,00002686,00000176,00000606,00000193,00028446,00053922,00000000,00000000,00000000,00000003,00001013,00000375,00000178,00003572,00001411,00000909,00000000,00001136,00000000,00000000,00000000,00000000,                                                                                                                               
R084,59TH STREET/COLUMBUS CIRCLE   ,00193506,00013114,00000855,00002777,00001065,00091290,00136572,00000000,00000000,00000000,00000006,00002391,00002224,00001131,00009849,00004090,00002088,00000000,00003360,00000000,00000000,00000000,00000000,                                                                                                                               
R085,8TH STREET & BROADWAY         ,00044496,00002768,00000167,00000492,00000151,00018928,00038294,00000000,00000000,00000000,00000001,00000583,00000304,00000181,00002532,00001073,00000577,00000000,00000977,00000000,00000000,00000000,00000000,                                                                                                                               
R086,PRINCE STREET & BROADWAY      ,00042512,00001360,00000115,00000288,00000058,00021253,00030271,00000000,00000000,00000000,00000002,00000432,00000230,00000102,00001768,00000746,00000545,00000000,00000957,00000000,00000000,00000000,00000000,                                                                                                                               
R087,CITY HALL                     ,00015051,00001051,00000065,00000206,00000019,00005945,00010994,00000000,00000000,00000000,00000000,00000314,00000186,00000020,00000678,00000312,00000204,00000000,00000274,00000000,00000000,00000000,00000000,                                                                                                                               
R088,CORTLANDT STREET              ,00023709,00000819,00000048,00000162,00000024,00010855,00010722,00000000,00000000,00000000,00000001,00000338,00000262,00000029,00000859,00000432,00000177,00000000,00000606,00000000,00000000,00000000,00000000,                                                                                                                               
R089,JAY ST-METROTECH              ,00008218,00000445,00000042,00000106,00000018,00002882,00006001,00000000,00000000,00000000,00000000,00000130,00000121,00000033,00000360,00000195,00000117,00000000,00000121,00000000,00000000,00000000,00000000,                                                                                                                               
R090,39TH AVENUE & 31ST STREET     ,00007631,00000398,00000048,00000137,00000005,00007056,00004756,00000000,00000000,00000000,00000000,00000059,00000193,00000007,00000329,00000077,00000095,00000000,00000193,00000000,00000000,00000000,00000000,                                                                                                                               
R091,36TH AVENUE & 31ST STREET     ,00015534,00000877,00000088,00000216,00000015,00009359,00017364,00000000,00000000,00000000,00000000,00000149,00000386,00000018,00000980,00000172,00000280,00000000,00000164,00000000,00000000,00000000,00000000,                                                                                                                               
R092,BROADWAY & 31ST STREET        ,00025734,00001833,00000117,00000419,00000007,00013799,00033597,00000000,00000000,00000000,00000000,00000284,00000540,00000020,00002535,00000454,00000655,00000000,00000297,00000000,00000000,00000000,00000000,                                                                                                                               
R093,30TH AVENUE & 31ST STREET     ,00029501,00001711,00000134,00000410,00000021,00016681,00036364,00000000,00000000,00000000,00000000,00000264,00000599,00000018,00002664,00000471,00000508,00000000,00000329,00000000,00000000,00000000,00000000,                                                                                                                               
R094,ASTORIA BLVD & 31ST STREET    ,00025395,00001141,00000077,00000260,00000019,00013676,00028674,00000000,00000000,00000000,00000000,00000306,00000447,00000015,00002010,00000371,00000395,00000000,00000272,00000000,00000000,00000000,00000000,                                                                                                                               
R095,DITMARS BLVD & 31ST STREET    ,00035065,00001924,00000180,00000335,00000026,00016519,00039654,00000000,00000000,00000000,00000000,00000481,00000902,00000019,00002852,00000551,00000561,00000000,00000276,00000000,00000000,00000000,00000000,                                                                                                                               
R096,82ND STREET-JACKSON HEIGHTS   ,00034686,00003228,00000378,00000725,00000009,00027443,00024074,00000000,00000000,00000000,00000000,00000197,00000964,00000023,00001263,00000194,00000160,00000000,00000289,00000000,00000000,00000000,00000000,                                                                                                                               
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00055581,00001728,00000190,00000508,00000021,00045253,00023801,00000000,00000000,00000000,00000000,00000160,00000902,00000009,00001063,00000102,00000154,00000000,00000329,00000000,00000000,00000000,00000000,                                                                                                                               
R098,CHURCH AVENUE                 ,00034097,00002239,00000425,00000974,00000012,00030446,00030813,00000000,00000000,00000000,00000001,00000256,00000873,00000007,00002561,00000187,00000463,00000000,00000258,00000000,00000000,00000000,00000000,                                                                                                                               
R099,DEKALB AVENUE                 ,00032737,00002084,00000224,00001083,00000049,00016994,00032251,00000000,00000000,00000000,00000000,00000458,00000502,00000053,00002243,00000657,00000433,00000000,00000401,00000000,00000000,00000000,00000000,                                                                                                                               
R100,METROPOLITAN AVENUE           ,00008314,00000444,00000057,00000153,00000002,00004987,00005222,00000000,00000000,00000000,00000000,00000140,00000171,00000001,00000374,00000117,00000039,00000000,00000050,00000000,00000000,00000000,00000000,                                                                                                                               
R101,145TH STREET                  ,00044612,00002273,00000394,00000924,00000040,00045905,00050287,00000000,00000000,00000000,00000000,00000237,00000812,00000023,00003119,00000400,00000585,00000000,00000510,00000000,00000000,00000000,00000000,                                                                                                                               
R102,125TH STREET                  ,00054903,00003622,00000748,00001575,00000108,00052320,00051207,00000000,00000000,00000000,00000000,00000399,00001672,00000090,00004217,00000485,00000561,00000000,00000783,00000000,00000000,00000000,00000000,                                                                                                                               
R103,BROADWAY-EAST NEW YORK        ,00017152,00000921,00000268,00000427,00000007,00018434,00009423,00000000,00000000,00000000,00000001,00000071,00000645,00000011,00000720,00000064,00000045,00000000,00000118,00000000,00000000,00000000,00000000,                                                                                                                               
R104,167TH ST-GRAND CONCOURSE      ,00018655,00000854,00000163,00000324,00000004,00023806,00011830,00000000,00000000,00000000,00000000,00000091,00000646,00000005,00001261,00000029,00000070,00000000,00000115,00000000,00000000,00000000,00000000,                                                                                                                               
R105,14TH STREET & 7TH AVENUE      ,00063021,00005870,00000435,00001496,00000210,00031773,00050411,00000000,00000000,00000000,00000000,00000886,00000703,00000244,00004337,00001352,00000802,00000000,00001087,00000000,00000000,00000000,00000000,                                                                                                                               
R106,CASTLE HILL AVENUE            ,00013793,00000802,00000175,00000237,00000014,00011487,00008413,00000000,00000000,00000000,00000000,00000116,00000410,00000002,00000812,00000057,00000064,00000000,00000045,00000000,00000000,00000000,00000000,                                                                                                                               
R107,WESTCHESTER SQUARE            ,00010847,00000667,00000107,00000229,00000007,00009611,00007157,00000000,00000000,00000000,00000001,00000096,00000364,00000002,00000550,00000115,00000050,00000000,00000042,00000000,00000000,00000000,00000000,                                                                                                                               
R108,BOROUGH HALL - COURT STREET   ,00083623,00008000,00000605,00001666,00000422,00036295,00066851,00000000,00000000,00000001,00000002,00001297,00001315,00000672,00006035,00001583,00001006,00000000,00000859,00000000,00000000,00000000,00000000,                                                                                                                               
R109,CHURCH AVENUE & NOSTRAND AV   ,00020022,00001420,00000303,00000524,00000006,00016796,00011589,00000000,00000000,00000000,00000000,00000145,00000520,00000016,00001124,00000038,00000122,00000000,00000086,00000000,00000000,00000000,00000000,                                                                                                                               
R110,FLATBUSH AVE & NOSTRAND AV    ,00035965,00002230,00000466,00000932,00000025,00030754,00030122,00000000,00000000,00000000,00000000,00000420,00000647,00000025,00003098,00000344,00000237,00000000,00000161,00000000,00000000,00000000,00000000,                                                                                                                               
R111,23RD STREET & 8TH AVENUE      ,00054720,00004574,00000327,00001276,00000053,00027541,00045214,00000000,00000000,00000000,00000001,00000792,00000692,00000080,00002999,00001127,00000840,00000000,00001272,00000000,00000000,00000000,00000000,                                                                                                                               
R112,FORDHAM RD/GRAND CONCOURSE    ,00023489,00001167,00000218,00000424,00000026,00026020,00013163,00000000,00000000,00000000,00000000,00000116,00000638,00000021,00001113,00000084,00000072,00000000,00000138,00000000,00000000,00000000,00000000,                                                                                                                               
